antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'impact_archetype_Sinker Liability Pitchers (Sinker Gets Crushed)', 'Hitter_Types_Balanced Hitters'})",frozenset({'events_single'}),0.025040666436634298,0.43229654458520234,0.010597919850150343,0.42322834645669294,0.9790232000646443,1.0,-0.00022707372451731545,0.9842776633130281,-0.02150397842584107,0.02372282908529185,-0.015973477071552496,0.223871869921619
frozenset({'impact_archetype_FF Liability Pitchers (Bad Fastball Impact)'}),frozenset({'events_single'}),0.19357223837925766,0.43229654458520234,0.08162862917139055,0.4216959511077158,0.9754784219067537,1.0,-0.0020519806075856295,0.9816695153738049,-0.030229721658387623,0.1499864142740694,-0.018672765466507722,0.30526074636343603
"frozenset({'impact_archetype_Four-Seam Aces (Elite FF Impact)', 'Hitter_Types_Balanced Hitters'})",frozenset({'events_single'}),0.08690294277123281,0.43229654458520234,0.03662443929610095,0.4214407260351673,0.9748880284008482,1.0,-0.0009434025781885833,0.98123646264342,-0.027436401012154107,0.07589376915219612,-0.01912234009938011,0.2530806822878231
"frozenset({'Ball Preference_Selective / Moderate', 'Hitter_Types_Balanced Hitters', 'impact_archetype_FF Liability Pitchers (Bad Fastball Impact)'})",frozenset({'events_single'}),0.0570808892394144,0.43229654458520234,0.024005520776852172,0.420552677029361,0.9728337695432893,1.0,-0.0006703504031973333,0.9797326398961786,-0.02876347230536687,0.051583518695053496,-0.020686623348558926,0.23804144683851175
"frozenset({'Ball Preference_Selective / Moderate', 'impact_archetype_Balanced Positive Arsenal (Mild Impact Gains)', 'Hitter_Types_Balanced Hitters'})",frozenset({'events_single'}),0.14975107211514763,0.43229654458520234,0.06284812934391482,0.41968400263331135,0.9708243285543885,1.0,-0.001888741679392944,0.9782660791549377,-0.03413884437331706,0.121048134434634,-0.022216778551533596,0.2825329933348997
"frozenset({'Ball Preference_Selective / Moderate', 'Hitter_Types_Balanced Hitters'})",frozenset({'events_single'}),0.2819046680139991,0.43229654458520234,0.11810519051609406,0.4189543626508131,0.9691365057123199,1.0,-0.0037612233687963764,0.9770376351240531,-0.04246514667445162,0.19813115025221203,-0.023502026995133672,0.3460792337769459
"frozenset({'Ball Preference_Selective / Moderate', 'impact_archetype_Balanced Positive Arsenal (Mild Impact Gains)'})",frozenset({'events_single'}),0.2479420318430522,0.43229654458520234,0.10282446887169124,0.41471172962226643,0.9593223328217696,1.0,-0.0043600147514944315,0.9699552923697122,-0.05337270214737888,0.17807751408570943,-0.030975353056618964,0.3262840290072564
"frozenset({'Ball Preference_Aggressive Fastball', 'Hitter_Types_Power Hitters'})",frozenset({'events_single'}),0.13486469167447135,0.43229654458520234,0.05584857297776902,0.4141081871345029,0.9579262020977949,1.0,-0.0024529672196536498,0.9689561160417258,-0.04831572706590794,0.10922587486744434,-0.03203848290373699,0.27164930451365965
"frozenset({'impact_archetype_Balanced Positive Arsenal (Mild Impact Gains)', 'Ball Preference_Aggressive Fastball', 'Hitter_Types_Power Hitters'})",frozenset({'events_single'}),0.07349534184453098,0.43229654458520234,0.03041356533740819,0.4138162307176392,0.9572508406577818,1.0,-0.0013582169850907787,0.9684735149009879,-0.04598431588755712,0.06397760265450021,-0.03255275917610956,0.24208485424137374
"frozenset({'impact_archetype_Four-Seam Aces (Elite FF Impact)', 'Ball Preference_Selective / Moderate', 'Hitter_Types_Balanced Hitters'})",frozenset({'events_single'}),0.04460984867156307,0.43229654458520234,0.018435451274215014,0.41325966850828727,0.9559633859780643,1.0,-0.0008492321609704784,0.9675548533905685,-0.045998225937634,0.04021073002902913,-0.03353313406029139,0.22795252524616189
frozenset({'Ball Preference_Selective / Moderate'}),frozenset({'events_single'}),0.46655493665894415,0.43229654458520234,0.19219204416621483,0.41193872160591655,0.9529077360569247,1.0,-0.00949804281061467,0.9653814598456809,-0.08478734444277776,0.27197265625,-0.03585995960586705,0.42826126502188644
frozenset({'impact_archetype_Slider Aces (Elite Slider Impact)'}),frozenset({'events_single'}),0.035145659782126484,0.43229654458520234,0.014344161285552324,0.40813464235624125,0.9441080375691068,1.0,-0.0008491859954280704,0.9591766912577033,-0.05781017932762517,0.031657963446475194,-0.04256078063027989,0.22065797112110808
"frozenset({'impact_archetype_Four-Seam Aces (Elite FF Impact)', 'Ball Preference_Selective / Moderate'})",frozenset({'events_single'}),0.07699512002760388,0.43229654458520234,0.0313994183467245,0.40781049935979513,0.9433582212670655,1.0,-0.0018853059911315626,0.9586516728193665,-0.06107812608973754,0.06570397111913358,-0.04313175301622262,0.24022223941763987
"frozenset({'Ball Preference_Selective / Moderate', 'impact_archetype_FF Liability Pitchers (Bad Fastball Impact)'})",frozenset({'events_single'}),0.09380391383644698,0.43229654458520234,0.03820180411100705,0.4072517078297425,0.9420656096627122,1.0,-0.0023493037090570323,0.9577479394098937,-0.0635502943412149,0.07829864619114973,-0.04411605481097624,0.24781057455341174
"frozenset({'impact_archetype_Balanced Positive Arsenal (Mild Impact Gains)', 'Hitter_Types_Power Hitters'})",frozenset({'events_single'}),0.13437176516981317,0.43229654458520234,0.05303889190121753,0.39471753484959654,0.9130712234314442,1.0,-0.005049557871506946,0.9379149208852963,-0.09908569931196191,0.1032629558541267,-0.06619478774908698,0.2587042634339203
frozenset({'Hitter_Types_Power Hitters'}),frozenset({'events_single'}),0.24961798195888993,0.43229654458520234,0.09750086262138315,0.39060031595576616,0.903547161892204,1.0,-0.010408128445776349,0.9315781912574645,-0.12454231304554941,0.16683535762483132,-0.07344719894116276,0.3080709675559903
"frozenset({'impact_archetype_Four-Seam Aces (Elite FF Impact)', 'Hitter_Types_Power Hitters'})",frozenset({'events_single'}),0.041553704342682504,0.43229654458520234,0.01592152610045842,0.3831553973902728,0.8863253759243404,1.0,-0.0020419967015983427,0.9203346402205278,-0.1180213629860939,0.03476856835306782,-0.08656129661748155,0.2099927500064249
"frozenset({'Ball Preference_Selective / Moderate', 'impact_archetype_Balanced Positive Arsenal (Mild Impact Gains)', 'Hitter_Types_Power Hitters'})",frozenset({'events_single'}),0.0608764233252822,0.43229654458520234,0.022625326563809337,0.37165991902834006,0.8597337260351123,1.0,-0.003691340886416171,0.9034971229861793,-0.1480129012961213,0.048082966687617856,-0.1068103866173539,0.21199871664073788
"frozenset({'impact_archetype_FF Liability Pitchers (Bad Fastball Impact)', 'Hitter_Types_Power Hitters'})",frozenset({'events_single'}),0.0491447725144181,0.43229654458520234,0.017991817420022673,0.3660982948846539,0.8468684274030757,1.0,-0.003253297922386097,0.8955701662160652,-0.15978154570791495,0.038821527334609654,-0.11660709313840636,0.20385872554951054
"frozenset({'Ball Preference_Selective / Moderate', 'Hitter_Types_Power Hitters'})",frozenset({'events_single'}),0.1147532902844186,0.43229654458520234,0.041652289643614136,0.3629725085910653,0.8396377744340868,1.0,-0.007955161226122692,0.8911757546902557,-0.17746078463256257,0.08241490295523261,-0.12211311263463213,0.22966185292723162
"frozenset({'Ball Preference_Selective / Moderate', 'Hitter_Types_Power Hitters'})",frozenset({'events_walk'}),0.1147532902844186,0.23576674717799576,0.03184305220091684,0.2774914089347079,1.1769743284671585,1.0,0.004788042222587167,1.0577497102078632,0.16985524475512417,0.09992266047950503,0.05459676296816432,0.2062765428533042
"frozenset({'Ball Preference_Selective / Moderate', 'impact_archetype_Balanced Positive Arsenal (Mild Impact Gains)', 'Hitter_Types_Power Hitters'})",frozenset({'events_walk'}),0.0608764233252822,0.23576674717799576,0.016414452605116578,0.26963562753036435,1.1436541868510353,1.0,0.0020618162978841247,1.046372580083343,0.13375216492999403,0.05857519788918207,0.04431746489347921,0.1696286019734197
"frozenset({'impact_archetype_Four-Seam Aces (Elite FF Impact)', 'Hitter_Types_Power Hitters'})",frozenset({'events_walk'}),0.041553704342682504,0.23576674717799576,0.010942968403411052,0.2633451957295374,1.116973444650873,1.0,0.0011459866973406417,1.0374374108356677,0.10926388742167399,0.04108068097705404,0.03608642839042347,0.1548797900035937
frozenset({'Hitter_Types_Power Hitters'}),frozenset({'events_walk'}),0.24961798195888993,0.23576674717799576,0.06521417656627397,0.2612559241706161,1.1081118406124375,1.0,0.0063625569226908665,1.0345033927534428,0.1300191275792107,0.15520882214922574,0.033352614399463944,0.2689302828045219
frozenset({'impact_archetype_Sinker Liability Pitchers (Sinker Gets Crushed)'}),frozenset({'events_walk'}),0.0440676295164391,0.23576674717799576,0.011337309607137577,0.2572706935123043,1.0912085635133009,1.0,0.0009476279402016972,1.0289526024440843,0.08743809397832944,0.0422250780246007,0.028137935970337816,0.15267883410718708
"frozenset({'impact_archetype_Balanced Positive Arsenal (Mild Impact Gains)', 'Hitter_Types_Power Hitters'})",frozenset({'events_walk'}),0.13437176516981317,0.23576674717799576,0.0345541479765367,0.2571533382245048,1.0907108033787434,1.0,0.002873753989884341,1.0287900479964365,0.09607667944652037,0.10296709753231494,0.027984376455142495,0.20185703708214578
"frozenset({'impact_archetype_FF Liability Pitchers (Bad Fastball Impact)', 'Hitter_Types_Power Hitters'})",frozenset({'events_walk'}),0.0491447725144181,0.23576674717799576,0.01261891851924878,0.2567703109327984,1.0890862006886224,1.0,0.001032215362721852,1.0282598556862863,0.0860268030715396,0.04634322954380884,0.027483184848663644,0.15514660225711632
"frozenset({'impact_archetype_Four-Seam Aces (Elite FF Impact)', 'Ball Preference_Selective / Moderate'})",frozenset({'events_walk'}),0.07699512002760388,0.23576674717799576,0.019224133681668063,0.24967989756722153,1.0590123524871886,1.0,0.001071244684180541,1.0185429529931491,0.06037232549382086,0.06549118387909321,0.01820537164255826,0.1656093403788439
"frozenset({'Ball Preference_Aggressive Fastball', 'Hitter_Types_Power Hitters'})",frozenset({'events_walk'}),0.13486469167447135,0.23576674717799576,0.03337112436535713,0.24744152046783627,1.0495183202448242,1.0,0.0015745147001036963,1.0155134432836346,0.05453707519769159,0.09894767611809413,0.015276452898025959,0.19449224256718178
"frozenset({'impact_archetype_Balanced Positive Arsenal (Mild Impact Gains)', 'Ball Preference_Aggressive Fastball', 'Hitter_Types_Power Hitters'})",frozenset({'events_walk'}),0.07349534184453098,0.23576674717799576,0.01813969537142012,0.24681421864520456,1.0468576319580316,1.0,0.0008119376920002128,1.0146676580210225,0.0483108975545213,0.062309515746698275,0.014455627815742065,0.16187668908425815
"frozenset({'impact_archetype_Four-Seam Aces (Elite FF Impact)', 'Ball Preference_Selective / Moderate', 'Hitter_Types_Balanced Hitters'})",frozenset({'events_walk'}),0.04460984867156307,0.23576674717799576,0.010992261053876866,0.24640883977900552,1.0451382255063109,1.0,0.0004747421404798068,1.014121838422161,0.045205365988414216,0.040805123513266234,0.013925189150972976,0.146516148929854
frozenset({'Ball Preference_Selective / Moderate'}),frozenset({'events_walk'}),0.46655493665894415,0.23576674717799576,0.11396460787696555,0.24426835710512415,1.0360594105355747,1.0,0.003966468081050445,1.0112495090116413,0.06524455341835407,0.19369973190348527,0.011124365363238761,0.3638234948812261
"frozenset({'Ball Preference_Selective / Moderate', 'impact_archetype_Balanced Positive Arsenal (Mild Impact Gains)'})",frozenset({'events_walk'}),0.2479420318430522,0.23576674717799576,0.059693399714102625,0.2407554671968191,1.0211595573953312,1.0,0.0012369133777631672,1.006570636735973,0.027552540894848338,0.14078121367123927,0.0065277452929482045,0.24697192134668466
"frozenset({'impact_archetype_Four-Seam Aces (Elite FF Impact)', 'Hitter_Types_Balanced Hitters'})",frozenset({'events_walk'}),0.08690294277123281,0.23576674717799576,0.020850791147039978,0.23993193420306297,1.0176665584732467,1.0,0.00036196700967089726,1.005480018451637,0.01901207455359176,0.06908378245957865,0.00545015152073907,0.16418507644713048
"frozenset({'Ball Preference_Selective / Moderate', 'impact_archetype_FF Liability Pitchers (Bad Fastball Impact)'})",frozenset({'events_walk'}),0.09380391383644698,0.23576674717799576,0.022378863311480257,0.23857067787703626,1.0118928166613914,1.0,0.0002630196736961646,1.0036824569498095,0.012969643206312387,0.07284980744544287,0.003668946213327829,0.16674509223143053
"frozenset({'Ball Preference_Selective / Moderate', 'Hitter_Types_Balanced Hitters'})",frozenset({'events_walk'}),0.2819046680139991,0.23576674717799576,0.06693941933257751,0.23745410036719705,1.00715687521416,1.0,0.00047567274062415565,1.002212789013768,0.009895647571007209,0.1485126859142607,0.0022079033894044564,0.2606881624562307
frozenset({'impact_archetype_FF Liability Pitchers (Bad Fastball Impact)'}),frozenset({'events_walk'}),0.19357223837925766,0.23576674717799576,0.04589145758367427,0.2370766488413547,1.0055559220247885,1.0,0.0002535605970331034,1.0017169505447299,0.00685148078018998,0.11968119295539272,0.0017140076783128924,0.21586217974160565
"frozenset({'Ball Preference_Aggressive Fastball', 'impact_archetype_FF Liability Pitchers (Bad Fastball Impact)'})",frozenset({'events_walk'}),0.09976832454281066,0.23576674717799576,0.023512594272194015,0.23567193675889328,0.9995978634805913,1.0,-9.459076663054233e-06,0.9998759558576191,-0.0004466834585071129,0.07535545023696681,-0.00012405953123915918,0.16770007040746254
"frozenset({'Ball Preference_Selective / Moderate', 'Hitter_Types_Balanced Hitters', 'impact_archetype_FF Liability Pitchers (Bad Fastball Impact)'})",frozenset({'events_walk'}),0.0570808892394144,0.23576674717799576,0.013407600926701829,0.23488773747841107,0.9962716977262231,1.0,-5.017465530236451e-05,0.9988511363068634,-0.003953107908551223,0.04798024342917622,-0.0011501850990373091,0.14587790595434247
frozenset({'Hitter_Types_Balanced Hitters'}),frozenset({'events_walk'}),0.5385222063390348,0.23576674717799576,0.12569625868782963,0.2334096109839817,0.9900022534041474,1.0,-0.0012693701838420446,0.9969251686066145,-0.0214147881629929,0.1937984496124031,-0.0030843151424124952,0.3832739043838997
"frozenset({'Ball Preference_Selective / Moderate', 'impact_archetype_Balanced Positive Arsenal (Mild Impact Gains)', 'Hitter_Types_Balanced Hitters'})",frozenset({'events_walk'}),0.14975107211514763,0.23576674717799576,0.03494848918026322,0.23337722185648452,0.9898648755597954,1.0,-0.0003578339787426027,0.996883049408866,-0.011898944574741962,0.09969066366704162,-0.0031266963491678587,0.19080527411034554
frozenset({'impact_archetype_Balanced Positive Arsenal (Mild Impact Gains)'}),frozenset({'events_walk'}),0.5320155764775472,0.23576674717799576,0.12406960122245773,0.2332067080515149,0.9891416446249389,1.0,-0.0013619806916797955,0.9966613699502045,-0.02291946767825127,0.1927406386400184,-0.003349813838939458,0.37972273516730043
frozenset({'impact_archetype_Four-Seam Aces (Elite FF Impact)'}),frozenset({'events_walk'}),0.16601764676886677,0.23576674717799576,0.0386947306156652,0.23307600950118762,0.988587289305999,1.0,-0.00044670993717601387,0.9964915197462294,-0.013653575600151726,0.10657073038284008,-0.003520833026922514,0.19859947244869125
"frozenset({'impact_archetype_Balanced Positive Arsenal (Mild Impact Gains)', 'Hitter_Types_Balanced Hitters'})",frozenset({'events_walk'}),0.2851579829447429,0.23576674717799576,0.06570710307093212,0.2304235090751945,0.9773367611558584,1.0,-0.0015236669997883007,0.9930569109558165,-0.03141978880913885,0.14434217650243641,-0.006991632571693067,0.25455944427207355
"frozenset({'Ball Preference_Aggressive Fastball', 'Hitter_Types_Balanced Hitters'})",frozenset({'events_walk'}),0.25661753832503575,0.23576674717799576,0.05875683935525213,0.22896657702650786,0.9711572126566517,1.0,-0.0017450429244662072,0.9911804469833967,-0.03841688996469919,0.13550073888825737,-0.008898029660941371,0.23909127513253053
frozenset({'Ball Preference_Aggressive Fastball'}),frozenset({'events_walk'}),0.5334450633410559,0.23576674717799576,0.12180213930103022,0.22833117723156532,0.9684621769802981,1.0,-0.003966468081050431,0.9903642991306106,-0.06524455341835385,0.1881376579869042,-0.009729450948351023,0.37247627228711866
"frozenset({'impact_archetype_Balanced Positive Arsenal (Mild Impact Gains)', 'Ball Preference_Aggressive Fastball', 'Hitter_Types_Balanced Hitters'})",frozenset({'events_walk'}),0.1354069108295953,0.23576674717799576,0.0307586138906689,0.227156898434656,0.9634814966639905,1.0,-0.0011658330210457084,0.9888595127188158,-0.04199759592597582,0.09035621198957429,-0.011265995965952888,0.178809475769701
"frozenset({'impact_archetype_Balanced Positive Arsenal (Mild Impact Gains)', 'Ball Preference_Aggressive Fastball'})",frozenset({'events_walk'}),0.284073544634495,0.23576674717799576,0.0643762015083551,0.22661808086066282,0.9611961125695728,1.0,-0.0025988940694429835,0.9881705712392216,-0.05337906056362772,0.14134199134199132,-0.011971039317578256,0.24983423382359923
"frozenset({'Hitter_Types_Balanced Hitters', 'impact_archetype_FF Liability Pitchers (Bad Fastball Impact)'})",frozenset({'events_walk'}),0.10553556464731109,0.23576674717799576,0.023857642825454724,0.2260625875758991,0.9588399987773918,1.0,-0.0010241339630348983,0.9874613121858243,-0.04579397205111311,0.07515527950310559,-0.012697902853956082,0.1636271541266491
"frozenset({'impact_archetype_Four-Seam Aces (Elite FF Impact)', 'Ball Preference_Aggressive Fastball'})",frozenset({'events_walk'}),0.08902252674126288,0.23576674717799576,0.01947059693399714,0.21871539313399777,0.9276770187140734,1.0,-0.0015179546213565515,0.978175233590744,-0.07883336816102715,0.06377139166935746,-0.022311714363427968,0.15064977266986318
"frozenset({'Ball Preference_Selective / Moderate', 'Hitter_Types_Hitters With Good Contact'})",frozenset({'events_walk'}),0.06989697836052644,0.23576674717799576,0.015182136343471188,0.21720733427362482,0.9212806168532358,1.0,-0.0012972468821608914,0.9762907680194614,-0.08413738761809463,0.05226539962667572,-0.024285010938530263,0.14080103280689393
"frozenset({'Ball Preference_Aggressive Fastball', 'Hitter_Types_Balanced Hitters', 'impact_archetype_FF Liability Pitchers (Bad Fastball Impact)'})",frozenset({'events_walk'}),0.048454675407896684,0.23576674717799576,0.010450041898752895,0.21566632756866733,0.9147444673605591,1.0,-0.0009739593077325304,0.974372616762685,-0.08920962866209708,0.03817068779258192,-0.026301419802273338,0.1299949869078963
frozenset({'Hitter_Types_Hitters With Good Contact'}),frozenset({'events_walk'}),0.2118598117020752,0.23576674717799576,0.044856311923892146,0.21172638436482086,0.8980332761047712,1.0,-0.005093186738848808,0.9695025149436169,-0.12592482323544527,0.11136947742014441,-0.0314568395504953,0.2009917725712877
"frozenset({'Hitter_Types_Hitters With Good Contact', 'impact_archetype_Balanced Positive Arsenal (Mild Impact Gains)'})",frozenset({'events_walk'}),0.11248582836299108,0.23576674717799576,0.023808350174988908,0.2116564417177914,0.8977366157492859,1.0,-0.0027120676817758323,0.9694164996886124,-0.11375017834213152,0.07338195077484047,-0.031548359576313564,0.15631954429606904
